Dist. ID,Group,Year,Total Mathematics Number Tested,Total Mathematics Avg Scale Score,Total Reading ,Total Reading Average Scale Score,Total Writing ,Total Writing Avg Total Writing Scale Score
72,Ledyard,2013,165,258.5,163,249,167,258.4
72,Special Ed.,2013,-,-,-,-,-,-
72,Not Special Ed.,2013,149,261,149,251.4,149,263.6
73,Lisbon,2006,65,251.2,65,232.9,65,243.9
73,Special Ed.,2006,-,-,-,-,-,-
73,Not Special Ed.,2006,57,258,57,238.1,57,250.5
73,Lisbon,2007,68,246.7,68,230.7,69,243.1
73,Special Ed.,2007,-,-,-,-,-,-
73,Not Special Ed.,2007,62,253.5,62,236.7,62,250.1
73,Lisbon,2008,59,264,59,245.8,59,252.4
73,Special Ed.,2008,-,-,-,-,-,-
73,Not Special Ed.,2008,56,267.8,56,247.4,56,254.4
73,Lisbon,2009,47,251,46,234.4,47,251.3
73,Special Ed.,2009,-,-,-,-,-,-
73,Not Special Ed.,2009,41,259,41,239.2,41,256.9
73,Lisbon,2010,52,241.6,51,238.5,53,246.8
73,Special Ed.,2010,-,-,-,-,-,-
73,Not Special Ed.,2010,49,244.7,49,241,49,250.1
73,Lisbon,2011,34,250.3,34,238.6,35,240.2
73,Special Ed.,2011,-,-,-,-,-,-
73,Not Special Ed.,2011,30,250.9,30,239,30,242.5
73,Lisbon,2012,48,252.2,47,255.8,48,271.1
73,Special Ed.,2012,-,-,-,-,-,-
73,Not Special Ed.,2012,45,252.3,45,257.3,45,273.7
73,Lisbon,2013,41,247.6,41,256.4,41,262.4
73,Special Ed.,2013,-,-,-,-,-,-
73,Not Special Ed.,2013,39,246.5,39,258.9,39,265.9
74,Litchfield,2006,82,246.8,82,247.7,80,257.4
74,Special Ed.,2006,21,210.1,21,216.4,-,-
74,Not Special Ed.,2006,61,259.4,61,258.5,61,269.2
74,Litchfield,2007,88,251,88,248.2,88,269.1
74,Special Ed.,2007,-,-,-,-,-,-
74,Not Special Ed.,2007,77,258.4,77,256.2,77,276.3
74,Litchfield,2008,93,268.2,93,251.8,93,264.8
74,Special Ed.,2008,-,-,-,-,-,-
74,Not Special Ed.,2008,84,272.9,84,257.7,84,272
74,Litchfield,2009,78,269.6,78,249.6,79,256.8
74,Special Ed.,2009,-,-,-,-,-,-
74,Not Special Ed.,2009,70,272.2,70,251.6,70,260
74,Litchfield,2010,78,291.2,78,256.4,78,255.7
74,Special Ed.,2010,-,-,-,-,-,-
74,Not Special Ed.,2010,72,294.1,72,258.5,72,258
74,Litchfield,2011,83,265.8,82,244.7,86,256.3
74,Special Ed.,2011,-,-,-,-,-,-
74,Not Special Ed.,2011,74,272.2,74,247.9,74,264.5
74,Litchfield,2012,80,289.9,80,259.6,80,272.3
74,Special Ed.,2012,-,-,-,-,-,-
74,Not Special Ed.,2012,75,291.7,75,262.8,75,276.2
74,Litchfield,2013,72,276,71,256.9,71,258.9
74,Special Ed.,2013,-,-,-,-,-,-
74,Not Special Ed.,2013,61,286,61,265.3,61,267.9
76,Madison,2006,295,271.7,295,259.3,295,277
76,Special Ed.,2006,41,231.1,41,213.5,41,228.1
76,Not Special Ed.,2006,254,278.2,254,266.7,254,284.9
76,Madison,2007,289,275.3,289,256.2,289,278.3
76,Special Ed.,2007,22,231.5,22,207.9,22,222.9
76,Not Special Ed.,2007,267,278.9,267,260.1,267,282.9
76,Madison,2008,275,288.6,275,260.9,275,283.4
76,Special Ed.,2008,21,243.9,21,215.5,21,229.2
76,Not Special Ed.,2008,254,292.3,254,264.6,254,287.9
76,Madison,2009,274,285.2,273,261,279,280.2
76,Special Ed.,2009,-,-,-,-,22,226.6
76,Not Special Ed.,2009,257,287.4,257,263.5,257,284.8
76,Madison,2010,235,294.4,232,268.8,235,282.6
76,Special Ed.,2010,-,-,-,-,-,-
76,Not Special Ed.,2010,221,296.2,221,270.9,221,285.9
76,Madison,2011,249,289.1,248,267.4,253,286.1
76,Special Ed.,2011,-,-,-,-,22,242.7
76,Not Special Ed.,2011,232,291.4,232,269.9,231,290.2
76,Madison,2012,245,292.2,246,271.5,248,279.9
76,Special Ed.,2012,22,266.1,22,231.9,24,249.8
76,Not Special Ed.,2012,223,294.8,224,275.4,224,283.1
76,Madison,2013,201,282.1,199,264.9,199,261.1
76,Special Ed.,2013,-,-,-,-,-,-
76,Not Special Ed.,2013,183,286.2,183,268.3,182,263.6
77,Manchester,2006,514,241.4,513,231.4,504,243.9
77,Special Ed.,2006,61,193.6,60,190,58,196.2
77,Not Special Ed.,2006,453,247.8,453,236.9,446,250.1
77,Manchester,2007,539,250.7,538,238.6,537,252.3
77,Special Ed.,2007,54,205.6,53,205.8,53,220.9
77,Not Special Ed.,2007,485,255.7,485,242.2,484,255.7
77,Manchester,2008,537,248.4,537,233.3,536,254.7
77,Special Ed.,2008,60,204.4,59,193.3,60,207.3
77,Not Special Ed.,2008,477,254,478,238.2,476,260.7
77,Manchester,2009,489,254.8,489,234.3,486,253.2
77,Special Ed.,2009,60,203.7,59,186.9,58,205.2
77,Not Special Ed.,2009,429,261.9,430,240.8,428,259.7
77,Manchester,2010,522,257.1,522,235,522,249.7
77,Special Ed.,2010,56,200.6,56,186.1,57,196
77,Not Special Ed.,2010,466,263.9,466,240.8,465,256.3
77,Manchester,2011,434,261.2,430,241.5,468,251.9
77,Special Ed.,2011,35,224,30,209.8,69,199
77,Not Special Ed.,2011,399,264.5,400,243.9,399,261
77,Manchester,2012,458,255.5,445,239.7,486,247.9
77,Special Ed.,2012,32,216.4,-,-,61,196.7
77,Not Special Ed.,2012,426,258.4,426,241.7,425,255.2
77,Manchester,2013,454,247.4,444,233.3,464,245.7
77,Special Ed.,2013,33,195.3,24,190.2,46,192.2
77,Not Special Ed.,2013,421,251.5,420,235.8,418,251.6
78,Mansfield,2006,133,270.2,133,259.3,132,271
78,Special Ed.,2006,-,-,-,-,-,-
78,Not Special Ed.,2006,119,276.5,119,265,118,277.7
78,Mansfield,2007,129,267.2,128,251,129,260.4
78,Special Ed.,2007,-,-,-,-,-,-
78,Not Special Ed.,2007,110,276.6,110,259.5,111,269
78,Mansfield,2008,122,273.4,122,251.1,122,265.7
78,Special Ed.,2008,-,-,-,-,-,-
78,Not Special Ed.,2008,109,281,109,258.3,109,271.5
78,Mansfield,2009,133,285.8,133,256.3,133,274
78,Special Ed.,2009,-,-,-,-,-,-
78,Not Special Ed.,2009,121,290.2,121,260.7,121,278.3
78,Mansfield,2010,133,271.4,132,252,132,255.8
78,Special Ed.,2010,-,-,-,-,-,-
78,Not Special Ed.,2010,117,276.8,117,257.2,116,262.8
78,Mansfield,2011,130,286.6,130,251.9,128,263.1
78,Special Ed.,2011,-,-,-,-,-,-
78,Not Special Ed.,2011,118,290.7,118,257,117,268.8
78,Mansfield,2012,122,281.6,123,260.1,125,270.4
78,Special Ed.,2012,-,-,-,-,-,-
78,Not Special Ed.,2012,111,286.2,111,265.7,111,278.6
78,Mansfield,2013,114,280.6,115,264.8,115,269.1
78,Special Ed.,2013,-,-,-,-,-,-
78,Not Special Ed.,2013,107,283.2,107,267.2,107,272.2
79,Marlborough,2006,87,270.2,86,257.8,87,272.4
79,Special Ed.,2006,-,-,-,-,-,-
79,Not Special Ed.,2006,80,271.9,80,260.9,80,277.1
79,Marlborough,2007,86,283,86,258,86,268
79,Special Ed.,2007,-,-,-,-,-,-
79,Not Special Ed.,2007,74,292.8,74,264.9,74,277
79,Marlborough,2008,90,283.3,90,257.1,90,271.1
79,Special Ed.,2008,-,-,-,-,-,-
79,Not Special Ed.,2008,84,285.9,84,259.9,84,274.8
79,Marlborough,2009,95,299.4,95,267.3,95,278.3
79,Special Ed.,2009,-,-,-,-,-,-
79,Not Special Ed.,2009,88,304,88,272.4,88,283.5
79,Marlborough,2010,98,295.7,96,265.7,100,265.4
79,Special Ed.,2010,-,-,-,-,-,-
79,Not Special Ed.,2010,95,298.3,94,266.6,95,269.6
79,Marlborough,2011,92,282,91,260.5,94,270.9
79,Special Ed.,2011,-,-,-,-,-,-
79,Not Special Ed.,2011,88,283.8,87,263.2,88,275.5
79,Marlborough,2012,99,275.3,98,255.1,102,256.1
79,Special Ed.,2012,-,-,-,-,-,-
79,Not Special Ed.,2012,89,281.5,89,259,89,263
79,Marlborough,2013,76,289.7,76,262.9,76,278.3
79,Special Ed.,2013,-,-,-,-,-,-
79,Not Special Ed.,2013,74,291.8,74,264.9,74,280.6
80,Meriden,2006,776,212.9,774,212.3,765,230.5
80,Special Ed.,2006,87,177.3,87,177.7,81,195.6
80,Not Special Ed.,2006,689,217.4,687,216.7,684,234.6
80,Meriden,2007,690,228.9,692,214.5,687,236
80,Special Ed.,2007,77,177.6,77,174.5,73,198.2
80,Not Special Ed.,2007,613,235.3,615,219.5,614,240.5
80,Meriden,2008,691,227.1,685,215.6,681,239
80,Special Ed.,2008,81,184.5,77,174.9,77,193.7
80,Not Special Ed.,2008,610,232.8,608,220.8,604,244.8
80,Meriden,2009,662,237.2,655,220.9,699,236.4
80,Special Ed.,2009,66,194.2,51,191.6,93,193.3
80,Not Special Ed.,2009,596,241.9,604,223.3,606,243
80,Meriden,2010,638,242,622,221.1,659,230.8
80,Special Ed.,2010,51,218.4,42,195,70,190.6
80,Not Special Ed.,2010,587,244,580,223,589,235.5
80,Meriden,2011,632,241.4,622,221.1,648,228.4
80,Special Ed.,2011,51,218.7,45,195,73,189.5
80,Not Special Ed.,2011,581,243.4,577,223.2,575,233.3
80,Meriden,2012,625,243.5,603,225.7,645,234.7
80,Special Ed.,2012,50,205.7,32,198.9,73,184.5
80,Not Special Ed.,2012,575,246.8,571,227.1,572,241.1
80,Meriden,2013,628,242.7,607,227.9,650,234.9
80,Special Ed.,2013,56,203,40,193.2,85,188.9
80,Not Special Ed.,2013,572,246.6,567,230.4,565,241.9
83,Middletown,2006,395,237.9,396,225.9,390,247.2
83,Special Ed.,2006,52,193.4,52,171.7,48,198
83,Not Special Ed.,2006,343,244.7,344,234,342,254.1
83,Middletown,2007,419,245.2,414,233,414,247.9
83,Special Ed.,2007,50,192.9,49,173.7,48,200.4
83,Not Special Ed.,2007,369,252.3,365,240.9,366,254.1
83,Middletown,2008,429,247.1,429,237.9,427,248.5
83,Special Ed.,2008,45,189.9,45,186.9,43,201.1
83,Not Special Ed.,2008,384,253.8,384,243.9,384,253.8
83,Middletown,2009,404,257.1,401,242.9,417,259.4
83,Special Ed.,2009,37,206.9,33,193.1,50,208.3
83,Not Special Ed.,2009,367,262.1,368,247.4,367,266.4
83,Middletown,2010,422,256.4,419,237.8,423,251.2
83,Special Ed.,2010,42,203.6,37,187.6,44,195.8
83,Not Special Ed.,2010,380,262.2,382,242.7,379,257.7
83,Middletown,2011,396,258.2,395,238.4,398,258.3
83,Special Ed.,2011,33,201,32,182.5,36,195.4
83,Not Special Ed.,2011,363,263.4,363,243.3,362,264.5
83,Middletown,2012,437,258.5,436,245.8,441,253.8
83,Special Ed.,2012,27,196.4,26,184,32,192.5
83,Not Special Ed.,2012,410,262.6,410,249.7,409,258.6
83,Middletown,2013,405,252.7,403,237.5,408,255.4
83,Special Ed.,2013,32,186.7,30,169,36,199
83,Not Special Ed.,2013,373,258.3,373,243,372,260.9
84,Milford,2006,561,263.7,560,248.4,558,262
84,Special Ed.,2006,51,226.4,50,215.5,50,227.7
84,Not Special Ed.,2006,510,267.4,510,251.6,508,265.4
84,Milford,2007,571,261.4,570,245.5,571,263.1
84,Special Ed.,2007,54,220.1,54,208.9,54,230.4
84,Not Special Ed.,2007,517,265.7,516,249.4,517,266.5
84,Milford,2008,547,258.7,545,245.7,542,265.5
84,Special Ed.,2008,53,229.3,53,207.9,51,231.5
84,Not Special Ed.,2008,494,261.9,492,249.8,491,269
84,Milford,2009,534,264.9,533,248.4,537,270.7
84,Special Ed.,2009,41,233.2,39,217.8,43,233.2
84,Not Special Ed.,2009,493,267.5,494,250.8,494,274
84,Milford,2010,550,263,550,244.3,550,260.3
84,Special Ed.,2010,53,217.5,53,200.9,53,218.7
84,Not Special Ed.,2010,497,267.8,497,248.9,497,264.7
84,Milford,2011,481,265.7,482,246.7,485,256.8
84,Special Ed.,2011,42,229.4,42,205,45,211.1
84,Not Special Ed.,2011,439,269.1,440,250.6,440,261.4
84,Milford,2012,501,272.9,495,248.4,503,261.5
84,Special Ed.,2012,47,221.1,41,194.6,49,213.6
84,Not Special Ed.,2012,454,278.2,454,253.3,454,266.7
84,Milford,2013,439,258.8,438,247.1,441,258.2
84,Special Ed.,2013,33,213.1,33,194.1,34,210.4
84,Not Special Ed.,2013,406,262.6,405,251.4,407,262.2
85,Monroe,2006,326,275.2,326,257.4,320,273.2
85,Special Ed.,2006,33,234.7,33,217.2,31,238.2
85,Not Special Ed.,2006,293,279.7,293,262,289,276.9
85,Monroe,2007,301,280,301,256.1,300,267.3
85,Special Ed.,2007,34,228.4,34,214.4,33,223.2
85,Not Special Ed.,2007,267,286.6,267,261.4,267,272.7
85,Monroe,2008,292,284.1,291,254.3,289,270.4
85,Special Ed.,2008,34,206.9,34,180.3,32,201.8
85,Not Special Ed.,2008,258,294.3,257,264.1,257,278.9
85,Monroe,2009,306,286.2,304,258.7,309,279.2
85,Special Ed.,2009,21,245.8,-,-,24,235.7
85,Not Special Ed.,2009,285,289.2,285,261.8,285,282.8
85,Monroe,2010,258,284.5,258,258.5,260,269.8
85,Special Ed.,2010,29,234.1,29,200.7,31,216.2
85,Not Special Ed.,2010,229,290.9,229,265.8,229,277
85,Monroe,2011,224,290.3,222,261.7,231,275.7
85,Special Ed.,2011,-,-,-,-,20,220.4
85,Not Special Ed.,2011,211,292.5,211,263.1,211,280.9
85,Monroe,2012,239,294.2,237,265.7,244,277.4
85,Special Ed.,2012,-,-,-,-,21,237.7
85,Not Special Ed.,2012,223,297.3,223,267.7,223,281.1
85,Monroe,2013,255,290.5,251,266.4,262,272.6
85,Special Ed.,2013,-,-,-,-,24,236
85,Not Special Ed.,2013,238,291.9,238,267.3,238,276.2
86,Montville,2006,192,268.3,191,250.9,192,265.3
86,Special Ed.,2006,-,-,-,-,-,-
86,Not Special Ed.,2006,177,273.6,176,255.2,177,270.1
86,Montville,2007,219,262.5,219,244.1,217,264.6
86,Special Ed.,2007,-,-,-,-,-,-
86,Not Special Ed.,2007,211,264,211,245.5,209,266.2
86,Montville,2008,192,264.1,192,244.2,192,261.8
86,Special Ed.,2008,20,225,20,198.2,20,202.1
86,Not Special Ed.,2008,172,268.7,172,249.5,172,268.8
86,Montville,2009,215,270.7,213,241.8,215,257.8
86,Special Ed.,2009,-,-,-,-,-,-
86,Not Special Ed.,2009,201,275.1,201,244.2,201,261.1
86,Montville,2010,196,271,197,242.5,201,254.1
86,Special Ed.,2010,-,-,-,-,-,-
86,Not Special Ed.,2010,188,271.9,188,244,188,257.9
86,Montville,2011,186,259.8,186,236.2,192,249.4
86,Special Ed.,2011,-,-,-,-,21,191.9
86,Not Special Ed.,2011,171,264.7,171,240.1,171,256.5
86,Montville,2012,173,268.7,173,242.3,175,259.7
86,Special Ed.,2012,-,-,-,-,-,-
86,Not Special Ed.,2012,163,272.6,163,245.7,163,263.3
86,Montville,2013,184,267.7,184,247.2,184,259.2
86,Special Ed.,2013,-,-,-,-,-,-
86,Not Special Ed.,2013,179,268.8,179,248.4,179,260.1
88,Naugatuck,2006,390,227.1,390,221.3,383,231.6
88,Special Ed.,2006,40,169.4,40,164.1,37,175
88,Not Special Ed.,2006,350,233.7,350,227.9,346,237.7
88,Naugatuck,2007,362,231.1,361,219.8,357,237.2
88,Special Ed.,2007,32,180.2,31,172.2,30,194.6
88,Not Special Ed.,2007,330,236.1,330,224.2,327,241.1
88,Naugatuck,2008,365,239.8,365,218.7,360,239.6
88,Special Ed.,2008,34,183.4,33,165.6,29,192.8
88,Not Special Ed.,2008,331,245.6,332,223.9,331,243.7
88,Naugatuck,2009,345,255.1,336,232.2,361,244.4
88,Special Ed.,2009,-,-,-,-,29,177.1
88,Not Special Ed.,2009,332,256.1,332,232.5,332,250.3
88,Naugatuck,2010,349,246.7,349,225.7,348,236.8
88,Special Ed.,2010,29,179.9,29,162.6,29,183.8
88,Not Special Ed.,2010,320,252.7,320,231.4,319,241.6
88,Naugatuck,2011,311,244.1,309,227.2,309,236.5
88,Special Ed.,2011,24,175.6,22,156.5,23,171
88,Not Special Ed.,2011,287,249.8,287,232.6,286,241.8
88,Naugatuck,2012,331,248.8,329,233.6,326,242.7
88,Special Ed.,2012,31,185.5,29,168.3,27,191.8
88,Not Special Ed.,2012,300,255.3,300,239.9,299,247.3
88,Naugatuck,2013,326,245,326,226.8,322,242
88,Special Ed.,2013,37,191.4,37,168.9,33,191.7
88,Not Special Ed.,2013,289,251.9,289,234.2,289,247.8
89,New Britain,2006,769,211.5,768,202,725,215.4
89,Special Ed.,2006,93,161.2,93,157.1,68,171.4
89,Not Special Ed.,2006,676,218.4,675,208.2,657,220
89,New Britain,2007,831,211.2,827,198.9,801,215.8
89,Special Ed.,2007,107,172.3,105,162.2,94,169.5
89,Not Special Ed.,2007,724,217,722,204.2,707,222
89,New Britain,2008,792,212.8,792,203.6,779,218.8
89,Special Ed.,2008,78,171.7,79,163.3,75,172.5
89,Not Special Ed.,2008,714,217.3,713,208,704,223.7
89,New Britain,2009,751,209.3,744,200.6,790,214.9
89,Special Ed.,2009,55,174.5,49,173.9,95,174.6
89,Not Special Ed.,2009,696,212,695,202.4,695,220.4
89,New Britain,2010,759,205.7,748,201.9,795,212.8
89,Special Ed.,2010,50,175.2,42,168,105,168.6
89,Not Special Ed.,2010,709,207.8,706,203.9,690,219.5
89,New Britain,2011,677,210.8,672,206.2,710,215.3
89,Special Ed.,2011,35,168.9,31,167,84,169.8
89,Not Special Ed.,2011,642,213.1,641,208.1,626,221.4
89,New Britain,2012,714,210,705,208.9,761,217.2
89,Special Ed.,2012,42,193.6,35,195.7,96,182.2
89,Not Special Ed.,2012,672,211,670,209.5,665,222.3
89,New Britain,2013,786,217.1,780,211.3,822,218.9
89,Special Ed.,2013,68,193.7,65,185.6,117,182
89,Not Special Ed.,2013,718,219.3,715,213.6,705,225
90,New Canaan,2006,314,282.1,314,269.9,312,285.6
90,Special Ed.,2006,38,236.3,38,234.2,37,237.7
90,Not Special Ed.,2006,276,288.4,276,274.9,275,292
90,New Canaan,2007,303,287.6,303,271,303,281.7
90,Special Ed.,2007,42,245.1,42,235.5,42,240.1
90,Not Special Ed.,2007,261,294.5,261,276.7,261,288.4
90,New Canaan,2008,329,285.1,330,270.1,330,280.2
90,Special Ed.,2008,45,251.5,45,227.7,45,239.3
90,Not Special Ed.,2008,284,290.5,285,276.8,285,286.7
90,New Canaan,2009,312,287.1,311,267,314,292.1
90,Special Ed.,2009,42,245.5,41,229,45,240
90,Not Special Ed.,2009,270,293.6,270,272.7,269,300.9
90,New Canaan,2010,292,291.2,290,276.5,293,282.6
90,Special Ed.,2010,27,233.2,25,232,29,231.9
90,Not Special Ed.,2010,265,297.2,265,280.7,264,288.2
90,New Canaan,2011,309,294,309,277.6,312,298.6
90,Special Ed.,2011,-,-,-,-,22,221.8
90,Not Special Ed.,2011,290,297.7,290,280.5,290,304.4
90,New Canaan,2012,352,304.3,350,280.7,355,292.4
90,Special Ed.,2012,26,248.3,24,230.3,30,230.8
90,Not Special Ed.,2012,326,308.8,326,284.4,325,298.1
90,New Canaan,2013,302,298.5,302,279.1,308,296.6
90,Special Ed.,2013,-,-,-,-,23,233.8
90,Not Special Ed.,2013,284,301.1,284,281.4,285,301.7
91,New Fairfield,2006,249,244.5,248,242.1,246,262.4
91,Special Ed.,2006,20,189.3,-,-,-,-
91,Not Special Ed.,2006,229,249.3,229,246.2,228,266
91,New Fairfield,2007,233,254.6,233,246,233,254.2
91,Special Ed.,2007,27,199.4,27,196.8,27,202.1
91,Not Special Ed.,2007,206,261.8,206,252.5,206,261
91,New Fairfield,2008,220,250.7,220,244.2,219,262.3
91,Special Ed.,2008,30,202.9,30,197.6,30,205.3
91,Not Special Ed.,2008,190,258.3,190,251.5,189,271.3
91,New Fairfield,2009,197,255.1,197,243.3,204,255.1
91,Special Ed.,2009,-,-,-,-,21,221.2
91,Not Special Ed.,2009,182,257.7,183,245.6,183,259
91,New Fairfield,2010,205,269.1,205,244.4,205,252.2
91,Special Ed.,2010,-,-,-,-,20,199.1
91,Not Special Ed.,2010,186,274.3,186,249.9,185,257.9
91,New Fairfield,2011,191,275.8,191,250.4,194,266.2
91,Special Ed.,2011,-,-,-,-,20,212.9
91,Not Special Ed.,2011,175,280.7,175,254.8,174,272.3
91,New Fairfield,2012,188,275.3,188,251.3,189,268
91,Special Ed.,2012,-,-,-,-,20,227.1
91,Not Special Ed.,2012,169,280.4,169,255.3,169,272.8
91,New Fairfield,2013,195,271.9,195,251.9,195,261.8
91,Special Ed.,2013,-,-,-,-,-,-
91,Not Special Ed.,2013,179,276.4,179,256.5,179,266.4
92,New Hartford,2006,76,288,76,265.1,76,278.5
92,Special Ed.,2006,-,-,-,-,-,-
92,Not Special Ed.,2006,64,295.5,64,271.6,64,284.9
92,New Hartford,2007,85,278.6,85,254.7,84,276.3
92,Special Ed.,2007,-,-,-,-,-,-
92,Not Special Ed.,2007,76,284.6,76,261.6,76,282.7
92,New Hartford,2008,96,300.5,96,268.1,96,280.9
92,Special Ed.,2008,-,-,-,-,-,-
92,Not Special Ed.,2008,90,303.4,90,273.7,90,286.8
92,New Hartford,2009,83,307.7,83,276.6,84,289.1
92,Special Ed.,2009,-,-,-,-,-,-
92,Not Special Ed.,2009,76,313.2,76,282.3,76,297.7
92,New Hartford,2010,86,303.1,86,267.9,87,274.9
92,Special Ed.,2010,-,-,-,-,-,-
92,Not Special Ed.,2010,78,306.2,78,270.5,78,279
92,New Hartford,2011,86,290.4,86,259.1,86,282.5
92,Special Ed.,2011,-,-,-,-,-,-
92,Not Special Ed.,2011,76,296,76,265.6,76,288.4
92,New Hartford,2012,82,294.3,82,273.5,83,284.1
92,Special Ed.,2012,-,-,-,-,-,-
92,Not Special Ed.,2012,74,300.9,74,279.2,74,291.2
92,New Hartford,2013,81,282.8,81,264,79,279.6
92,Special Ed.,2013,-,-,-,-,-,-
92,Not Special Ed.,2013,72,289.2,72,270.4,72,284.9
93,New Haven,2006,1521,217.5,1516,199.8,1464,218.1
93,Special Ed.,2006,141,171.3,139,157.9,118,171.1
93,Not Special Ed.,2006,1380,222.3,1377,204,1346,222.2
93,New Haven,2007,1459,225.7,1456,205.1,1423,222.2
93,Special Ed.,2007,126,185.3,127,167.9,114,178.8
93,Not Special Ed.,2007,1333,229.5,1329,208.7,1309,226
93,New Haven,2008,1546,224.2,1538,205.1,1522,226.3
93,Special Ed.,2008,140,184.4,136,167.9,129,184.6
93,Not Special Ed.,2008,1406,228.2,1402,208.7,1393,230.2
93,New Haven,2009,1408,222.5,1384,209.3,1477,224.3
93,Special Ed.,2009,63,182.5,43,179.2,142,177.7
93,Not Special Ed.,2009,1345,224.4,1341,210.2,1335,229.2
93,New Haven,2010,1356,225.1,1320,209.8,1404,219.3
93,Special Ed.,2010,68,190.9,39,185.6,134,173.2
93,Not Special Ed.,2010,1288,226.9,1281,210.5,1270,224.2
93,New Haven,2011,1338,231.5,1312,215.6,1393,225.1
93,Special Ed.,2011,54,208.6,32,199,121,179
93,Not Special Ed.,2011,1284,232.5,1280,216,1272,229.4
93,New Haven,2012,1369,233.2,1336,219.7,1444,229.6
93,Special Ed.,2012,64,209.9,33,200.9,142,176.3
93,Not Special Ed.,2012,1305,234.3,1303,220.2,1302,235.5
93,New Haven,2013,1326,220.4,1306,213.9,1376,222.5
93,Special Ed.,2013,52,202.1,36,197.4,125,175.3
93,Not Special Ed.,2013,1274,221.2,1270,214.3,1251,227.2
94,Newington,2006,348,249.9,348,243,344,262.1
94,Special Ed.,2006,35,193.3,35,183.9,34,193.4
94,Not Special Ed.,2006,313,256.3,313,249.7,310,269.7
94,Newington,2007,298,260.8,297,245.2,296,267.8
94,Special Ed.,2007,30,208.7,29,199.5,29,218.6
94,Not Special Ed.,2007,268,266.6,268,250.2,267,273.2
94,Newington,2008,304,265,304,248.3,304,275.5
94,Special Ed.,2008,29,230.1,29,210.7,29,240.4
94,Not Special Ed.,2008,275,268.7,275,252.2,275,279.2
94,Newington,2009,296,271.8,292,254.3,300,270.4
94,Special Ed.,2009,-,-,-,-,23,223.8
94,Not Special Ed.,2009,277,274.2,277,256.3,277,274.2
94,Newington,2010,300,275.6,293,254.3,305,266.4
94,Special Ed.,2010,30,246.5,23,227.9,35,223.3
94,Not Special Ed.,2010,270,278.9,270,256.5,270,272
94,Newington,2011,304,277.5,303,254,306,268.9
94,Special Ed.,2011,22,256.6,20,230.5,23,232.7
94,Not Special Ed.,2011,282,279.1,283,255.7,283,271.9
94,Newington,2012,309,279.1,306,254.6,322,272.3
94,Special Ed.,2012,25,224.5,21,219.8,37,225
94,Not Special Ed.,2012,284,283.9,285,257.1,285,278.5
94,Newington,2013,309,266.3,305,253.5,318,261.5
94,Special Ed.,2013,28,228.2,24,212.4,38,216.6
94,Not Special Ed.,2013,281,270.1,281,257,280,267.6
95,New London,2006,241,217.7,240,213.6,234,226.9
95,Special Ed.,2006,22,185.5,21,180.8,20,189.5
95,Not Special Ed.,2006,219,220.9,219,216.8,214,230.4
95,New London,2007,255,213.9,254,202.8,251,222.3
95,Special Ed.,2007,31,166,31,167.3,30,184.9
95,Not Special Ed.,2007,224,220.6,223,207.7,221,227.3
95,New London,2008,230,215.1,230,206.9,230,223.5
95,Special Ed.,2008,22,185.5,22,166.8,22,180
95,Not Special Ed.,2008,208,218.2,208,211.1,208,228.1
95,New London,2009,216,204.5,215,204.3,215,226.3
95,Special Ed.,2009,25,164.4,24,168.5,25,187.5
95,Not Special Ed.,2009,191,209.7,191,208.8,190,231.4
95,New London,2010,220,220.5,217,212.3,230,226.8
95,Special Ed.,2010,26,165.8,24,161.2,37,170.7
95,Not Special Ed.,2010,194,227.9,193,218.6,193,237.5
95,New London,2011,234,221.8,231,216.4,234,222.9
95,Special Ed.,2011,30,185.9,29,180.2,33,193.9
95,Not Special Ed.,2011,204,227.1,202,221.6,201,227.6
95,New London,2012,238,237.5,232,230.2,243,235.7
95,Special Ed.,2012,20,201.5,-,-,30,187.2
95,Not Special Ed.,2012,218,240.9,213,232.7,213,242.5
95,New London,2013,230,226.8,222,222.4,235,233.3
95,Special Ed.,2013,26,203.3,23,195.6,35,201.8
95,Not Special Ed.,2013,204,229.8,199,225.5,200,238.8
96,New Milford,2006,369,257.5,369,240.9,366,262.7
96,Special Ed.,2006,48,201.3,48,185.8,46,206.1
96,Not Special Ed.,2006,321,265.9,321,249.1,320,270.9
96,New Milford,2007,352,272.7,351,249.7,351,270.1
96,Special Ed.,2007,37,213.1,36,195.7,37,217.5
96,Not Special Ed.,2007,315,279.7,315,255.9,314,276.3
96,New Milford,2008,360,255.5,359,237.3,357,254.5
96,Special Ed.,2008,57,209.3,56,191.1,55,210.9
96,Not Special Ed.,2008,303,264.2,303,245.8,302,262.4
96,New Milford,2009,363,264.1,360,246.5,373,261.8
96,Special Ed.,2009,47,238.7,44,212.2,57,220
96,Not Special Ed.,2009,316,267.9,316,251.3,316,269.3
96,New Milford,2010,292,269.4,277,251.5,303,258
96,Special Ed.,2010,38,238,23,220.6,50,215.1
96,Not Special Ed.,2010,254,274.1,254,254.3,253,266.4
96,New Milford,2011,353,261.6,335,243.7,358,249
96,Special Ed.,2011,47,218,29,188.6,53,195.7
96,Not Special Ed.,2011,306,268.2,306,249,305,258.2
96,New Milford,2012,329,271.4,320,252.4,337,256
96,Special Ed.,2012,33,228.6,24,208.6,40,209.3
96,Not Special Ed.,2012,296,276.2,296,255.9,297,262.3
96,New Milford,2013,315,254.1,310,245.7,319,254.8
