Dist. ID,Category,Status,District,Year,Total Reading,Total Reading Average Scale Score
78,Free / Reduced Price Lunch,Full Price,Mansfield,2010,100,257.5
78,Free / Reduced Price Lunch,F/R Meals,Mansfield,2011,30,236.9
78,Free / Reduced Price Lunch,Full Price,Mansfield,2011,100,256.4
78,Free / Reduced Price Lunch,F/R Meals,Mansfield,2012,30,240.7
78,Free / Reduced Price Lunch,Full Price,Mansfield,2012,93,266.3
78,Free / Reduced Price Lunch,F/R Meals,Mansfield,2013,29,238.8
78,Free / Reduced Price Lunch,Full Price,Mansfield,2013,86,273.6
79,Free / Reduced Price Lunch,F/R Meals,Marlborough,2006,-,-
79,Free / Reduced Price Lunch,Full Price,Marlborough,2006,82,257.6
79,Free / Reduced Price Lunch,F/R Meals,Marlborough,2007,-,-
79,Free / Reduced Price Lunch,Full Price,Marlborough,2007,83,259
79,Free / Reduced Price Lunch,F/R Meals,Marlborough,2008,-,-
79,Free / Reduced Price Lunch,Full Price,Marlborough,2008,85,257.7
79,Free / Reduced Price Lunch,F/R Meals,Marlborough,2009,-,-
79,Free / Reduced Price Lunch,Full Price,Marlborough,2009,92,268.8
79,Free / Reduced Price Lunch,F/R Meals,Marlborough,2010,-,-
79,Free / Reduced Price Lunch,Full Price,Marlborough,2010,92,266.1
79,Free / Reduced Price Lunch,F/R Meals,Marlborough,2011,-,-
79,Free / Reduced Price Lunch,Full Price,Marlborough,2011,83,262.4
79,Free / Reduced Price Lunch,F/R Meals,Marlborough,2012,-,-
79,Free / Reduced Price Lunch,Full Price,Marlborough,2012,92,257.2
79,Free / Reduced Price Lunch,F/R Meals,Marlborough,2013,-,-
79,Free / Reduced Price Lunch,Full Price,Marlborough,2013,64,266.9
80,Free / Reduced Price Lunch,F/R Meals,Meriden,2006,474,202.4
80,Free / Reduced Price Lunch,Full Price,Meriden,2006,300,227.9
80,Free / Reduced Price Lunch,F/R Meals,Meriden,2007,433,205.3
80,Free / Reduced Price Lunch,Full Price,Meriden,2007,259,229.7
80,Free / Reduced Price Lunch,F/R Meals,Meriden,2008,446,204.9
80,Free / Reduced Price Lunch,Full Price,Meriden,2008,239,235.8
80,Free / Reduced Price Lunch,F/R Meals,Meriden,2009,414,211.5
80,Free / Reduced Price Lunch,Full Price,Meriden,2009,241,237
80,Free / Reduced Price Lunch,F/R Meals,Meriden,2010,407,212.4
80,Free / Reduced Price Lunch,Full Price,Meriden,2010,215,237.6
80,Free / Reduced Price Lunch,F/R Meals,Meriden,2011,447,213.8
80,Free / Reduced Price Lunch,Full Price,Meriden,2011,175,239.9
80,Free / Reduced Price Lunch,F/R Meals,Meriden,2012,393,215.3
80,Free / Reduced Price Lunch,Full Price,Meriden,2012,210,245.1
80,Free / Reduced Price Lunch,F/R Meals,Meriden,2013,405,219.2
80,Free / Reduced Price Lunch,Full Price,Meriden,2013,202,245.3
83,Free / Reduced Price Lunch,F/R Meals,Middletown,2006,167,208.9
83,Free / Reduced Price Lunch,Full Price,Middletown,2006,229,238.3
83,Free / Reduced Price Lunch,F/R Meals,Middletown,2007,157,212.8
83,Free / Reduced Price Lunch,Full Price,Middletown,2007,257,245.3
83,Free / Reduced Price Lunch,F/R Meals,Middletown,2008,148,217.5
83,Free / Reduced Price Lunch,Full Price,Middletown,2008,281,248.7
83,Free / Reduced Price Lunch,F/R Meals,Middletown,2009,155,226.9
83,Free / Reduced Price Lunch,Full Price,Middletown,2009,246,253
83,Free / Reduced Price Lunch,F/R Meals,Middletown,2010,172,222.2
83,Free / Reduced Price Lunch,Full Price,Middletown,2010,247,248.7
83,Free / Reduced Price Lunch,F/R Meals,Middletown,2011,163,220.6
83,Free / Reduced Price Lunch,Full Price,Middletown,2011,232,250.9
83,Free / Reduced Price Lunch,F/R Meals,Middletown,2012,170,228.3
83,Free / Reduced Price Lunch,Full Price,Middletown,2012,266,257
83,Free / Reduced Price Lunch,F/R Meals,Middletown,2013,169,217.3
83,Free / Reduced Price Lunch,Full Price,Middletown,2013,234,252.1
84,Free / Reduced Price Lunch,F/R Meals,Milford,2006,84,230
84,Free / Reduced Price Lunch,Full Price,Milford,2006,476,251.6
84,Free / Reduced Price Lunch,F/R Meals,Milford,2007,89,231.1
84,Free / Reduced Price Lunch,Full Price,Milford,2007,481,248.2
84,Free / Reduced Price Lunch,F/R Meals,Milford,2008,82,223.3
84,Free / Reduced Price Lunch,Full Price,Milford,2008,463,249.7
84,Free / Reduced Price Lunch,F/R Meals,Milford,2009,53,237.5
84,Free / Reduced Price Lunch,Full Price,Milford,2009,480,249.6
84,Free / Reduced Price Lunch,F/R Meals,Milford,2010,78,231.7
84,Free / Reduced Price Lunch,Full Price,Milford,2010,472,246.3
84,Free / Reduced Price Lunch,F/R Meals,Milford,2011,79,235.6
84,Free / Reduced Price Lunch,Full Price,Milford,2011,403,248.8
84,Free / Reduced Price Lunch,F/R Meals,Milford,2012,93,230.3
84,Free / Reduced Price Lunch,Full Price,Milford,2012,402,252.6
84,Free / Reduced Price Lunch,F/R Meals,Milford,2013,101,226.9
84,Free / Reduced Price Lunch,Full Price,Milford,2013,337,253.2
85,Free / Reduced Price Lunch,F/R Meals,Monroe,2006,-,-
85,Free / Reduced Price Lunch,Full Price,Monroe,2006,320,258.1
85,Free / Reduced Price Lunch,F/R Meals,Monroe,2007,-,-
85,Free / Reduced Price Lunch,Full Price,Monroe,2007,292,256.6
85,Free / Reduced Price Lunch,F/R Meals,Monroe,2008,-,-
85,Free / Reduced Price Lunch,Full Price,Monroe,2008,273,256.1
85,Free / Reduced Price Lunch,F/R Meals,Monroe,2009,-,-
85,Free / Reduced Price Lunch,Full Price,Monroe,2009,291,260
85,Free / Reduced Price Lunch,F/R Meals,Monroe,2010,23,236.6
85,Free / Reduced Price Lunch,Full Price,Monroe,2010,235,260.6
85,Free / Reduced Price Lunch,F/R Meals,Monroe,2011,-,-
85,Free / Reduced Price Lunch,Full Price,Monroe,2011,206,261.7
85,Free / Reduced Price Lunch,F/R Meals,Monroe,2012,20,254
85,Free / Reduced Price Lunch,Full Price,Monroe,2012,217,266.8
85,Free / Reduced Price Lunch,F/R Meals,Monroe,2013,-,-
85,Free / Reduced Price Lunch,Full Price,Monroe,2013,236,266.5
86,Free / Reduced Price Lunch,F/R Meals,Montville,2006,34,226.9
86,Free / Reduced Price Lunch,Full Price,Montville,2006,157,256.1
86,Free / Reduced Price Lunch,F/R Meals,Montville,2007,41,227.1
86,Free / Reduced Price Lunch,Full Price,Montville,2007,178,248
86,Free / Reduced Price Lunch,F/R Meals,Montville,2008,36,221.7
86,Free / Reduced Price Lunch,Full Price,Montville,2008,156,249.4
86,Free / Reduced Price Lunch,F/R Meals,Montville,2009,49,225.8
86,Free / Reduced Price Lunch,Full Price,Montville,2009,164,246.6
86,Free / Reduced Price Lunch,F/R Meals,Montville,2010,56,231
86,Free / Reduced Price Lunch,Full Price,Montville,2010,141,247.1
86,Free / Reduced Price Lunch,F/R Meals,Montville,2011,76,222.4
86,Free / Reduced Price Lunch,Full Price,Montville,2011,110,245.6
86,Free / Reduced Price Lunch,F/R Meals,Montville,2012,59,235.4
86,Free / Reduced Price Lunch,Full Price,Montville,2012,114,246
86,Free / Reduced Price Lunch,F/R Meals,Montville,2013,69,234.3
86,Free / Reduced Price Lunch,Full Price,Montville,2013,115,255
88,Free / Reduced Price Lunch,F/R Meals,Naugatuck,2006,147,209
88,Free / Reduced Price Lunch,Full Price,Naugatuck,2006,243,228.8
88,Free / Reduced Price Lunch,F/R Meals,Naugatuck,2007,125,206
88,Free / Reduced Price Lunch,Full Price,Naugatuck,2007,236,227.1
88,Free / Reduced Price Lunch,F/R Meals,Naugatuck,2008,124,202.5
88,Free / Reduced Price Lunch,Full Price,Naugatuck,2008,241,227
88,Free / Reduced Price Lunch,F/R Meals,Naugatuck,2009,130,223.1
88,Free / Reduced Price Lunch,Full Price,Naugatuck,2009,206,238
88,Free / Reduced Price Lunch,F/R Meals,Naugatuck,2010,149,216.1
88,Free / Reduced Price Lunch,Full Price,Naugatuck,2010,200,232.9
88,Free / Reduced Price Lunch,F/R Meals,Naugatuck,2011,131,214.7
88,Free / Reduced Price Lunch,Full Price,Naugatuck,2011,178,236.3
88,Free / Reduced Price Lunch,F/R Meals,Naugatuck,2012,147,219
88,Free / Reduced Price Lunch,Full Price,Naugatuck,2012,182,245.3
88,Free / Reduced Price Lunch,F/R Meals,Naugatuck,2013,155,215.1
88,Free / Reduced Price Lunch,Full Price,Naugatuck,2013,171,237.4
89,Free / Reduced Price Lunch,F/R Meals,New Britain,2006,564,196.4
89,Free / Reduced Price Lunch,Full Price,New Britain,2006,204,217.5
89,Free / Reduced Price Lunch,F/R Meals,New Britain,2007,619,193.9
89,Free / Reduced Price Lunch,Full Price,New Britain,2007,208,213.7
89,Free / Reduced Price Lunch,F/R Meals,New Britain,2008,590,196.8
89,Free / Reduced Price Lunch,Full Price,New Britain,2008,202,223.3
89,Free / Reduced Price Lunch,F/R Meals,New Britain,2009,568,195.8
89,Free / Reduced Price Lunch,Full Price,New Britain,2009,176,215.8
89,Free / Reduced Price Lunch,F/R Meals,New Britain,2010,575,196.6
89,Free / Reduced Price Lunch,Full Price,New Britain,2010,173,219.5
89,Free / Reduced Price Lunch,F/R Meals,New Britain,2011,501,200.6
89,Free / Reduced Price Lunch,Full Price,New Britain,2011,171,222.7
89,Free / Reduced Price Lunch,F/R Meals,New Britain,2012,552,204.2
89,Free / Reduced Price Lunch,Full Price,New Britain,2012,153,225.7
89,Free / Reduced Price Lunch,F/R Meals,New Britain,2013,641,208
89,Free / Reduced Price Lunch,Full Price,New Britain,2013,139,226.5
90,Free / Reduced Price Lunch,Full Price,New Canaan,2006,314,269.9
90,Free / Reduced Price Lunch,Full Price,New Canaan,2007,303,271
90,Free / Reduced Price Lunch,Full Price,New Canaan,2008,330,270.1
90,Free / Reduced Price Lunch,F/R Meals,New Canaan,2009,-,-
90,Free / Reduced Price Lunch,Full Price,New Canaan,2009,310,267.1
90,Free / Reduced Price Lunch,Full Price,New Canaan,2010,290,276.5
90,Free / Reduced Price Lunch,Full Price,New Canaan,2011,309,277.6
90,Free / Reduced Price Lunch,Full Price,New Canaan,2012,350,280.7
90,Free / Reduced Price Lunch,Full Price,New Canaan,2013,302,279.1
91,Free / Reduced Price Lunch,F/R Meals,New Fairfield,2006,-,-
91,Free / Reduced Price Lunch,Full Price,New Fairfield,2006,230,243.9
91,Free / Reduced Price Lunch,F/R Meals,New Fairfield,2007,-,-
91,Free / Reduced Price Lunch,Full Price,New Fairfield,2007,223,246.9
91,Free / Reduced Price Lunch,F/R Meals,New Fairfield,2008,-,-
91,Free / Reduced Price Lunch,Full Price,New Fairfield,2008,204,246
91,Free / Reduced Price Lunch,F/R Meals,New Fairfield,2009,-,-
91,Free / Reduced Price Lunch,Full Price,New Fairfield,2009,183,245.1
91,Free / Reduced Price Lunch,F/R Meals,New Fairfield,2010,-,-
91,Free / Reduced Price Lunch,Full Price,New Fairfield,2010,187,246.7
91,Free / Reduced Price Lunch,F/R Meals,New Fairfield,2011,20,240.2
91,Free / Reduced Price Lunch,Full Price,New Fairfield,2011,171,251.6
91,Free / Reduced Price Lunch,F/R Meals,New Fairfield,2012,-,-
91,Free / Reduced Price Lunch,Full Price,New Fairfield,2012,169,252
91,Free / Reduced Price Lunch,F/R Meals,New Fairfield,2013,-,-
91,Free / Reduced Price Lunch,Full Price,New Fairfield,2013,176,254.2
92,Free / Reduced Price Lunch,F/R Meals,New Hartford,2006,-,-
92,Free / Reduced Price Lunch,Full Price,New Hartford,2006,71,267
92,Free / Reduced Price Lunch,F/R Meals,New Hartford,2007,-,-
92,Free / Reduced Price Lunch,Full Price,New Hartford,2007,78,255.7
92,Free / Reduced Price Lunch,F/R Meals,New Hartford,2008,-,-
92,Free / Reduced Price Lunch,Full Price,New Hartford,2008,92,270.6
92,Free / Reduced Price Lunch,F/R Meals,New Hartford,2009,-,-
92,Free / Reduced Price Lunch,Full Price,New Hartford,2009,77,278.6
92,Free / Reduced Price Lunch,F/R Meals,New Hartford,2010,-,-
92,Free / Reduced Price Lunch,Full Price,New Hartford,2010,75,268
92,Free / Reduced Price Lunch,F/R Meals,New Hartford,2011,-,-
92,Free / Reduced Price Lunch,Full Price,New Hartford,2011,83,260.2
92,Free / Reduced Price Lunch,F/R Meals,New Hartford,2012,-,-
92,Free / Reduced Price Lunch,Full Price,New Hartford,2012,72,274.1
92,Free / Reduced Price Lunch,F/R Meals,New Hartford,2013,-,-
92,Free / Reduced Price Lunch,Full Price,New Hartford,2013,72,263.8
93,Free / Reduced Price Lunch,F/R Meals,New Haven,2006,1174,194.3
93,Free / Reduced Price Lunch,Full Price,New Haven,2006,342,218.5
93,Free / Reduced Price Lunch,F/R Meals,New Haven,2007,1199,200.2
93,Free / Reduced Price Lunch,Full Price,New Haven,2007,257,228.1
93,Free / Reduced Price Lunch,F/R Meals,New Haven,2008,1283,201.3
93,Free / Reduced Price Lunch,Full Price,New Haven,2008,255,224.6
93,Free / Reduced Price Lunch,F/R Meals,New Haven,2009,1106,205.3
93,Free / Reduced Price Lunch,Full Price,New Haven,2009,278,225
93,Free / Reduced Price Lunch,F/R Meals,New Haven,2010,1158,206.5
93,Free / Reduced Price Lunch,Full Price,New Haven,2010,162,232.8
93,Free / Reduced Price Lunch,F/R Meals,New Haven,2011,1142,212.4
93,Free / Reduced Price Lunch,Full Price,New Haven,2011,170,237.1
93,Free / Reduced Price Lunch,F/R Meals,New Haven,2012,1145,215.4
93,Free / Reduced Price Lunch,Full Price,New Haven,2012,191,245.2
93,Free / Reduced Price Lunch,F/R Meals,New Haven,2013,973,206.9
93,Free / Reduced Price Lunch,Full Price,New Haven,2013,333,234.4
94,Free / Reduced Price Lunch,F/R Meals,Newington,2006,61,215
94,Free / Reduced Price Lunch,Full Price,Newington,2006,287,249
94,Free / Reduced Price Lunch,F/R Meals,Newington,2007,49,226.9
94,Free / Reduced Price Lunch,Full Price,Newington,2007,248,248.8
94,Free / Reduced Price Lunch,F/R Meals,Newington,2008,58,244.9
94,Free / Reduced Price Lunch,Full Price,Newington,2008,246,249
94,Free / Reduced Price Lunch,F/R Meals,Newington,2009,46,240.5
94,Free / Reduced Price Lunch,Full Price,Newington,2009,246,256.8
94,Free / Reduced Price Lunch,F/R Meals,Newington,2010,52,243.5
94,Free / Reduced Price Lunch,Full Price,Newington,2010,241,256.6
94,Free / Reduced Price Lunch,F/R Meals,Newington,2011,59,233.8
94,Free / Reduced Price Lunch,Full Price,Newington,2011,244,258.9
94,Free / Reduced Price Lunch,F/R Meals,Newington,2012,56,238.1
94,Free / Reduced Price Lunch,Full Price,Newington,2012,250,258.2
94,Free / Reduced Price Lunch,F/R Meals,Newington,2013,59,233.4
94,Free / Reduced Price Lunch,Full Price,Newington,2013,246,258.3
95,Free / Reduced Price Lunch,F/R Meals,New London,2006,178,210.5
95,Free / Reduced Price Lunch,Full Price,New London,2006,62,222.6
95,Free / Reduced Price Lunch,F/R Meals,New London,2007,197,200.2
95,Free / Reduced Price Lunch,Full Price,New London,2007,57,211.8
95,Free / Reduced Price Lunch,F/R Meals,New London,2008,184,202.2
95,Free / Reduced Price Lunch,Full Price,New London,2008,46,225.7
95,Free / Reduced Price Lunch,F/R Meals,New London,2009,191,203
95,Free / Reduced Price Lunch,Full Price,New London,2009,24,214.8
95,Free / Reduced Price Lunch,F/R Meals,New London,2010,216,212.1
95,Free / Reduced Price Lunch,Full Price,New London,2010,-,-
95,Free / Reduced Price Lunch,F/R Meals,New London,2011,220,216.3
95,Free / Reduced Price Lunch,Full Price,New London,2011,-,-
95,Free / Reduced Price Lunch,F/R Meals,New London,2012,232,230.2
95,Free / Reduced Price Lunch,F/R Meals,New London,2013,196,219.4
95,Free / Reduced Price Lunch,Full Price,New London,2013,26,245.7
96,Free / Reduced Price Lunch,F/R Meals,New Milford,2006,49,219
96,Free / Reduced Price Lunch,Full Price,New Milford,2006,320,244.2
96,Free / Reduced Price Lunch,F/R Meals,New Milford,2007,42,230.8
96,Free / Reduced Price Lunch,Full Price,New Milford,2007,309,252.3
96,Free / Reduced Price Lunch,F/R Meals,New Milford,2008,46,221.2
96,Free / Reduced Price Lunch,Full Price,New Milford,2008,313,239.7
96,Free / Reduced Price Lunch,F/R Meals,New Milford,2009,43,227.1
96,Free / Reduced Price Lunch,Full Price,New Milford,2009,317,249.2
96,Free / Reduced Price Lunch,F/R Meals,New Milford,2010,32,240.9
96,Free / Reduced Price Lunch,Full Price,New Milford,2010,245,252.9
96,Free / Reduced Price Lunch,F/R Meals,New Milford,2011,53,233.5
96,Free / Reduced Price Lunch,Full Price,New Milford,2011,282,245.7
96,Free / Reduced Price Lunch,F/R Meals,New Milford,2012,58,240.1
96,Free / Reduced Price Lunch,Full Price,New Milford,2012,262,255.1
96,Free / Reduced Price Lunch,F/R Meals,New Milford,2013,58,233.1
96,Free / Reduced Price Lunch,Full Price,New Milford,2013,252,248.6
97,Free / Reduced Price Lunch,F/R Meals,Newtown,2006,-,-
97,Free / Reduced Price Lunch,Full Price,Newtown,2006,452,256.6
97,Free / Reduced Price Lunch,F/R Meals,Newtown,2007,-,-
97,Free / Reduced Price Lunch,Full Price,Newtown,2007,410,260.1
97,Free / Reduced Price Lunch,F/R Meals,Newtown,2008,-,-
97,Free / Reduced Price Lunch,Full Price,Newtown,2008,408,258.9
97,Free / Reduced Price Lunch,F/R Meals,Newtown,2009,-,-
97,Free / Reduced Price Lunch,Full Price,Newtown,2009,409,260.3
97,Free / Reduced Price Lunch,F/R Meals,Newtown,2010,20,229.2
97,Free / Reduced Price Lunch,Full Price,Newtown,2010,385,264.8
97,Free / Reduced Price Lunch,F/R Meals,Newtown,2011,29,239
97,Free / Reduced Price Lunch,Full Price,Newtown,2011,363,267
97,Free / Reduced Price Lunch,F/R Meals,Newtown,2012,-,-
97,Free / Reduced Price Lunch,Full Price,Newtown,2012,347,270.4
98,Free / Reduced Price Lunch,F/R Meals,Norfolk,2006,-,-
98,Free / Reduced Price Lunch,Full Price,Norfolk,2006,21,270.8
98,Free / Reduced Price Lunch,F/R Meals,Norfolk,2007,-,-
98,Free / Reduced Price Lunch,Full Price,Norfolk,2007,-,-
98,Free / Reduced Price Lunch,F/R Meals,Norfolk,2008,-,-
98,Free / Reduced Price Lunch,Full Price,Norfolk,2008,-,-
98,Free / Reduced Price Lunch,Full Price,Norfolk,2009,-,-
98,Free / Reduced Price Lunch,F/R Meals,Norfolk,2010,-,-
98,Free / Reduced Price Lunch,Full Price,Norfolk,2010,24,243.4
98,Free / Reduced Price Lunch,Full Price,Norfolk,2011,-,-
98,Free / Reduced Price Lunch,F/R Meals,Norfolk,2012,-,-
98,Free / Reduced Price Lunch,Full Price,Norfolk,2012,-,-
98,Free / Reduced Price Lunch,F/R Meals,Norfolk,2013,-,-
98,Free / Reduced Price Lunch,Full Price,Norfolk,2013,-,-
99,Free / Reduced Price Lunch,F/R Meals,North Branford,2006,-,-
99,Free / Reduced Price Lunch,Full Price,North Branford,2006,200,238.7
99,Free / Reduced Price Lunch,F/R Meals,North Branford,2007,-,-
99,Free / Reduced Price Lunch,Full Price,North Branford,2007,169,240.4
99,Free / Reduced Price Lunch,F/R Meals,North Branford,2008,22,214.3
99,Free / Reduced Price Lunch,Full Price,North Branford,2008,167,238
99,Free / Reduced Price Lunch,F/R Meals,North Branford,2009,-,-
99,Free / Reduced Price Lunch,Full Price,North Branford,2009,167,234.7
99,Free / Reduced Price Lunch,F/R Meals,North Branford,2010,22,223.7
99,Free / Reduced Price Lunch,Full Price,North Branford,2010,142,248.5
99,Free / Reduced Price Lunch,F/R Meals,North Branford,2011,24,206.6
99,Free / Reduced Price Lunch,Full Price,North Branford,2011,129,244.2
99,Free / Reduced Price Lunch,F/R Meals,North Branford,2012,-,-
99,Free / Reduced Price Lunch,Full Price,North Branford,2012,153,243.4
99,Free / Reduced Price Lunch,F/R Meals,North Branford,2013,-,-
99,Free / Reduced Price Lunch,Full Price,North Branford,2013,119,258
100,Free / Reduced Price Lunch,F/R Meals,North Canaan,2006,-,-
100,Free / Reduced Price Lunch,Full Price,North Canaan,2006,35,237.3
100,Free / Reduced Price Lunch,F/R Meals,North Canaan,2007,-,-
100,Free / Reduced Price Lunch,Full Price,North Canaan,2007,25,249
100,Free / Reduced Price Lunch,F/R Meals,North Canaan,2008,-,-
100,Free / Reduced Price Lunch,Full Price,North Canaan,2008,31,242.2
100,Free / Reduced Price Lunch,F/R Meals,North Canaan,2009,-,-
100,Free / Reduced Price Lunch,Full Price,North Canaan,2009,26,240.7
100,Free / Reduced Price Lunch,F/R Meals,North Canaan,2010,-,-
100,Free / Reduced Price Lunch,Full Price,North Canaan,2010,28,238.8
100,Free / Reduced Price Lunch,F/R Meals,North Canaan,2011,-,-
100,Free / Reduced Price Lunch,Full Price,North Canaan,2011,21,234
100,Free / Reduced Price Lunch,F/R Meals,North Canaan,2012,-,-
100,Free / Reduced Price Lunch,Full Price,North Canaan,2012,20,251.8
100,Free / Reduced Price Lunch,F/R Meals,North Canaan,2013,-,-
100,Free / Reduced Price Lunch,Full Price,North Canaan,2013,21,242.2
101,Free / Reduced Price Lunch,F/R Meals,North Haven,2006,-,-
101,Free / Reduced Price Lunch,Full Price,North Haven,2006,257,242.6
101,Free / Reduced Price Lunch,F/R Meals,North Haven,2007,23,227
101,Free / Reduced Price Lunch,Full Price,North Haven,2007,249,243.8
101,Free / Reduced Price Lunch,F/R Meals,North Haven,2008,21,220.9
101,Free / Reduced Price Lunch,Full Price,North Haven,2008,254,249.1
101,Free / Reduced Price Lunch,F/R Meals,North Haven,2009,-,-
101,Free / Reduced Price Lunch,Full Price,North Haven,2009,229,249.3
101,Free / Reduced Price Lunch,F/R Meals,North Haven,2010,23,219.4
101,Free / Reduced Price Lunch,Full Price,North Haven,2010,210,251.4
101,Free / Reduced Price Lunch,F/R Meals,North Haven,2011,28,222.6
101,Free / Reduced Price Lunch,Full Price,North Haven,2011,236,246.2
101,Free / Reduced Price Lunch,F/R Meals,North Haven,2012,26,225.9
101,Free / Reduced Price Lunch,Full Price,North Haven,2012,212,249.4
101,Free / Reduced Price Lunch,F/R Meals,North Haven,2013,32,233.8
101,Free / Reduced Price Lunch,Full Price,North Haven,2013,215,252.4
102,Free / Reduced Price Lunch,F/R Meals,North Stonington,2006,-,-
102,Free / Reduced Price Lunch,Full Price,North Stonington,2006,47,246.6
102,Free / Reduced Price Lunch,F/R Meals,North Stonington,2007,-,-
